"MSSIH_BIOSAMPLE_COLLECT_METHOD_NUM","MSSIH_EVENT_SMAS_HISTORY_ID","MSSIH_EVENT_SMAS_SAMPLE_DATE","MSSIH_LINKED_ID_VALIDATOR","MSSIH_REPLICATE","MSSIH_TAXONOMIST","MSSIH_TOTAL_INDIV_CNT_IND","MSSIH_TOTAL_INDIV_CNT_NOTE","BIOSAMPLE_COLLECT_METHOD"
1,"13-KIND-0.2","7/24/2017","13-KIND-0.2_20170724_1_1",1,"WAA","100","","Kick:Standard"
1,"13-KIND-39.4","7/6/2017","13-KIND-39.4_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-KIND-42.8","7/6/2017","13-KIND-42.8_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-KLEI-0.1","7/5/2017","13-KLEI-0.1_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"13-KROM-1.1","7/6/2017","13-KROM-1.1_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-KRUM-2.5","7/11/2017","13-KRUM-2.5_20170711_1_1",1,"WAA","100","","Kick:Standard"
1,"13-LATT-5.7","7/26/2017","13-LATT-5.7_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-MANY-1.3","7/26/2017","13-MANY-1.3_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-MILL-6.7","7/6/2017","13-MILL-6.7_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-MONH-4.1","7/26/2017","13-MONH-4.1_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-MOOD-0.8","7/25/2017","13-MOOD-0.8_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-NORM-3.7","7/11/2017","13-NORM-3.7_20170711_1_1",1,"WAA","100","","Kick:Standard"
1,"13-NORM-21.4","7/11/2017","13-NORM-21.4_20170711_1_1",1,"WAA","100","","Kick:Standard"
1,"13-NORM-25.7","7/11/2017","13-NORM-25.7_20170711_1_1",1,"WAA","100","","Kick:Standard"
1,"13-OTTK-2.4","7/26/2017","13-OTTK-2.4_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-PATS-0.5","7/11/2017","13-PATS-0.5_20170711_1_1",1,"WAA","100","","Kick:Standard"
1,"13-PERR-1.5","7/25/2017","13-PERR-1.5_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-POST-0.8","7/6/2017","13-POST-0.8_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-POST-18.4","7/6/2017","13-POST-18.4_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-QUAK-0.2","7/25/2017","13-QUAK-0.2_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-QUAS-0.3","7/25/2017","13-QUAS-0.3_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-ROLF-2.4","7/24/2017","13-ROLF-2.4_20170724_1_1",1,"WAA","100","","Kick:Standard"
1,"13-ROND-9.9","7/5/2017","13-ROND-9.9_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"13-ROND-32.2","7/27/2017","13-ROND-32.2_20170727_1_1",1,"WAA","100","","Kick:Standard"
1,"13-ROND_T6-1.9","7/5/2017","13-ROND_T6-1.9_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"13-SAW-1.4","7/25/2017","13-SAW-1.4_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-SHAB-0.3","7/25/2017","13-SHAB-0.3_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-SKIL-6.3","7/27/2017","13-SKIL-6.3_20170727_1_1",1,"WAA","100","","Kick:Standard"
1,"13-SKIL-13.9","7/27/2017","13-SKIL-13.9_20170727_1_1",1,"WAA","100","","Kick:Standard"
1,"13-SPAR-7.1","7/25/2017","13-SPAR-7.1_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-STNY-0.8","7/24/2017","13-STNY-0.8_20170724_1_1",1,"WAA","100","","Kick:Standard"
1,"13-STNY-1.7","7/24/2017","13-STNY-1.7_20170724_1_1",1,"WAA","100","","Kick:Standard"
1,"13-TRAV-2.7","7/27/2017","13-TRAV-2.7_20170727_1_1",1,"WAA","100","","Kick:Standard"
1,"13-VERK-2.9","7/26/2017","13-VERK-2.9_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WALK-13.3","7/5/2017","13-WALK-13.3_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WALK-15.0","7/5/2017","13-WALK-15.0_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WALK_T44-3.0","7/26/2017","13-WALK_T44-3.0_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"16-WASS-1.2","7/25/2017","16-WASS-1.2_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WAWA-4.5","7/26/2017","13-WAWA-4.5_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WOOD-0.8","7/25/2017","13-WOOD-0.8_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WOOD-2.0","7/25/2017","13-WOOD-2.0_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WPALG-3.4","7/26/2017","13-WPALG-3.4_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WPLCK-9.8","7/26/2017","13-WPLCK-9.8_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WQUAS-9.8","7/25/2017","13-WQUAS-9.8_20170725_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WSART-0.5","7/26/2017","13-WSART-0.5_20170726_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WYNT-0.7","7/6/2017","13-WYNT-0.7_20170706_1_1",1,"WAA","100","","Kick:Standard"
1,"13-XSTK-0.9","7/27/2017","13-XSTK-0.9_20170727_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WAWA-5.2","9/10/2002","13-WAWA-5.2_20020910_1_1",1,"SBU","","","Kick:Standard"
1,"13-CASP-1.7","9/11/2002","13-CASP-1.7_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-COXI-1.6","9/11/2002","13-COXI-1.6_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-FISH-1.6","9/11/2002","13-FISH-1.6_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-FKIL-0.8","9/11/2002","13-FKIL-0.8_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-GRSP-1.2","9/11/2002","13-GRSP-1.2_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"15-HACK_W-1.4","9/11/2002","15-HACK_W-1.4_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-HIGH-0.3","9/11/2002","13-HIGH-0.3_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-HUNT-1.9","9/11/2002","13-HUNT-1.9_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-JCKS-1.6","9/11/2002","13-JCKS-1.6_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-KRIP-4.3","9/11/2002","13-KRIP-4.3_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-LWAP-3.5","9/11/2002","13-LWAP-3.5_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-MARI-0.9","9/11/2002","13-MARI-0.9_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"15-MAWA-1.8","9/11/2002","15-MAWA-1.8_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-MNGO-4.8","9/11/2002","13-MNGO-4.8_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-MOOD-0.8","9/11/2002","13-MOOD-0.8_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-PETK-2.6","9/11/2002","13-PETK-2.6_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"15-RAMA-1.1","9/11/2002","15-RAMA-1.1_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-ROND_T18-1.1","9/11/2002","13-ROND_T18-1.1_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-SPRO-1.3","9/11/2002","13-SPRO-1.3_20020911_1_1",1,"SBU","","","Kick:Standard"
1,"13-DWAR-2.0","8/9/2019","13-DWAR-2.0_20190809_1_1",1,"WAA","100","","Kick:Standard"
1,"13-DWAR-2.0","8/9/2019","13-DWAR-2.0_20190809_1_2",2,"WAA","90","","Kick:Standard"
1,"13-DWAR-2.0","8/9/2019","13-DWAR-2.0_20190809_1_3",3,"WAA","100","","Kick:Standard"
1,"13-DWAR-2.0","8/9/2019","13-DWAR-2.0_20190809_1_4",4,"WAA","100","","Kick:Standard"
1,"04-BADN-8.7","7/24/2019","04-BADN-8.7_20190724_1_1",1,"WAA","100","","Kick:Standard"
1,"04-CRIS-0.2","9/15/2016","04-CRIS-0.2_20160915_1_1",1,"WAA","100","","Kick:Standard"
1,"04-CRIS-0.2","9/15/2016","04-CRIS-0.2_20160915_1_2",2,"WAA","100","","Kick:Standard"
1,"04-CRIS-0.2","9/15/2016","04-CRIS-0.2_20160915_1_3",3,"WAA","100","","Kick:Standard"
1,"04-CRIS-0.2","9/15/2016","04-CRIS-0.2_20160915_1_4",4,"WAA","100","","Kick:Standard"
1,"05-WANE_T5-0.5","8/29/2017","05-WANE_T5-0.5_20170829_1_1",1,"WAA","100","","Kick:Standard"
1,"06-BTNT_T6_1-1.0","8/9/2018","06-BTNT_T6_1-1.0_20180809_1_1",1,"WAA","100","","Kick:Standard"
1,"06-BTNT-12.0","8/9/2018","06-BTNT-12.0_20180809_1_1",1,"WAA","100","","Kick:Standard"
1,"14-BUSH-2.9","9/26/2019","14-BUSH-2.9_20190926_1_1",1,"WAA","100","","Kick:Standard"
1,"14-BUSH-2.9","9/26/2019","14-BUSH-2.9_20190926_1_2",2,"WAA","100","","Kick:Standard"
1,"14-BUSH-2.9","9/26/2019","14-BUSH-2.9_20190926_1_3",3,"WAA","100","","Kick:Standard"
1,"14-BUSH-2.9","9/26/2019","14-BUSH-2.9_20190926_1_4",4,"WAA","100","","Kick:Standard"
1,"06-GENE-23.0","8/8/2018","06-GENE-23.0_20180808_1_1",1,"WAA","100","","Kick:Standard"
1,"06-NING_T4-1.2","8/7/2018","06-NING_T4-1.2_20180807_1_1",1,"WAA","100","","Kick:Standard"
1,"06-OTGO-10.8","8/9/2018","06-OTGO-10.8_20180809_1_1",1,"WAA","100","","Kick:Standard"
1,"06-TOGH-29.8","8/8/2018","06-TOGH-29.8_20180808_1_1",1,"WAA","100","","Kick:Standard"
1,"06-USSQ-154.7","8/7/2018","06-USSQ-154.7_20180807_1_1",1,"WAA","100","","Kick:Standard"
1,"06-WHAR-13.9","8/7/2018","06-WHAR-13.9_20180807_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CRAN-1.8","7/27/2016","07-CRAN-1.8_20160727_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CRAN-3.0","7/27/2016","07-CRAN-3.0_20160727_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CRAN-19.1","7/26/2016","07-CRAN-19.1_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CRAN-7.6","7/27/2016","07-CRAN-7.6_20160727_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CTLE-0.1","7/17/2019","07-CTLE-0.1_20190717_1_1",1,"WAA","100","","Kick:Standard"
1,"07-CTLE-0.1","7/17/2019","07-CTLE-0.1_20190717_1_2",2,"WAA","100","","Kick:Standard"
1,"07-CTLE-0.1","7/17/2019","07-CTLE-0.1_20190717_1_3",3,"WAA","100","","Kick:Standard"
1,"07-CTLE-0.1","7/17/2019","07-CTLE-0.1_20190717_1_4",4,"WAA","100","","Kick:Standard"
1,"07-SMON-1.6","7/26/2016","07-SMON-1.6_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"07-SMON-11.8","7/26/2016","07-SMON-11.8_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"07-SMON-4.9","7/26/2016","07-SMON-4.9_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"07-SMON-7.6","7/26/2016","07-SMON-7.6_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"07-SMON-8.4","7/26/2016","07-SMON-8.4_20160726_1_1",1,"WAA","100","","Kick:Standard"
1,"08-ADKS_36-0.5","9/12/2017","08-ADKS_36-0.5_20170912_1_1",1,"WAA","100","","Kick:Standard"
1,"08-DEER_W-2.2","9/13/2017","08-DEER_W-2.2_20170913_1_1",1,"WAA","100","","Kick:Standard"
1,"08-BUCC-0.1","9/18/2019","08-BUCC-0.1_20190918_1_1",1,"WAA","100","","Kick:Standard"
1,"08-BUCC-0.1","9/18/2019","08-BUCC-0.1_20190918_1_2",2,"WAA","100","","Kick:Standard"
1,"08-BUCC-0.1","9/18/2019","08-BUCC-0.1_20190918_1_3",3,"WAA","100","","Kick:Standard"
1,"08-BUCC-0.1","9/18/2019","08-BUCC-0.1_20190918_1_4",4,"WAA","100","","Kick:Standard"
1,"08-INDY-6.7","9/18/2019","08-INDY-6.7_20190918_1_1",1,"WAA","100","","Kick:Standard"
1,"08-INDY-6.7","9/18/2019","08-INDY-6.7_20190918_1_2",2,"WAA","100","","Kick:Standard"
1,"08-INDY-6.7","9/18/2019","08-INDY-6.7_20190918_1_3",3,"WAA","100","","Kick:Standard"
1,"08-INDY-6.7","9/18/2019","08-INDY-6.7_20190918_1_4",4,"WAA","100","","Kick:Standard"
1,"10-ALDE_T15-0.6","7/18/2018","10-ALDE_T15-0.6_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"10-BOQT-10.8","7/17/2018","10-BOQT-10.8_20180717_1_1",1,"WAA","100","","Kick:Standard"
1,"10-BOQT-23.2","7/17/2018","10-BOQT-23.2_20180717_1_1",1,"WAA","100","","Kick:Standard"
1,"10-GCHZ-33.1","7/17/2018","10-GCHZ-33.1_20180717_1_1",1,"WAA","100","","Kick:Standard"
1,"10-LSAB-23.4","7/18/2018","10-LSAB-23.4_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"10-PUTM-13.2","7/19/2018","10-PUTM-13.2_20180719_1_1",1,"WAA","100","","Kick:Standard"
1,"10-SABL_E-22.9","7/18/2018","10-SABL_E-22.9_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"10-SABL_E-13.5","7/18/2018","10-SABL_E-13.5_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"10-SABL_E-17.2","7/18/2018","10-SABL_E-17.2_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"10-SABL_W-25.6","7/18/2018","10-SABL_W-25.6_20180718_1_1",1,"WAA","100","","Kick:Standard"
1,"13-WALK_T13-1.3","7/5/2017","13-WALK_T13-1.3_20170705_1_1",1,"WAA","100","","Kick:Standard"
1,"14-UNVR_E-0.2","8/21/2019","14-UNVR_E-0.2_20190821_1_1",1,"WAA","100","","Kick:Standard"
1,"14-UNVR-51.0","9/21/2018","14-UNVR-51.0_20180921_1_1",1,"WAA","100","","Kick:Standard"
1,"14-UNVR-51.0","9/21/2018","14-UNVR-51.0_20180921_1_2",2,"WAA","100","","Kick:Standard"
1,"14-UNVR-51.0","9/21/2018","14-UNVR-51.0_20180921_1_3",3,"WAA","100","","Kick:Standard"
1,"14-UNVR-51.0","9/21/2018","14-UNVR-51.0_20180921_1_4",4,"WAA","100","","Kick:Standard"
1,"14-UNVR_W-12.5","8/21/2019","14-UNVR_W-12.5_20190821_1_1",1,"WAA","100","","Kick:Standard"
1,"15-RAMA_T25_3-0.2","8/22/2018","15-RAMA_T25_3-0.2_20180822_1_1",1,"","","","Kick:Standard"
1,"15-RAMA_T25_3-0.2","8/22/2018","15-RAMA_T25_3-0.2_20180822_1_2",2,"","","","Kick:Standard"
1,"15-RAMA_T25_3-0.2","8/22/2018","15-RAMA_T25_3-0.2_20180822_1_3",3,"","","","Kick:Standard"
1,"15-RAMA_T25_3-0.2","8/22/2018","15-RAMA_T25_3-0.2_20180822_1_4",4,"","","","Kick:Standard"
1,"17-BRNX-12.3","9/11/2018","17-BRNX-12.3_20180911_1_1",1,"WAA","100","","Kick:Standard"
1,"17-BRNX-17.3","9/11/2018","17-BRNX-17.3_20180911_1_1",1,"WAA","100","","Kick:Standard"
1,"17-DAVI-0.5","6/4/2003","17-DAVI-0.5_20030604_1_1",1,"SBU","","","Kick:Standard"
1,"11-WALL-1.5","6/17/2003","11-WALL-1.5_20030617_1_1",1,"SBU","","","Kick:Standard"
1,"11-WALL-6.2","6/17/2003","11-WALL-6.2_20030617_1_1",1,"SBU","","","Kick:Standard"
1,"11-WALL-9.2","6/17/2003","11-WALL-9.2_20030617_1_1",1,"SBU","","","Kick:Standard"
1,"11-WALL-9.9","6/17/2003","11-WALL-9.9_20030617_1_1",1,"SBU","","","Kick:Standard"
1,"14-ROBT-2.8","7/1/2003","14-ROBT-2.8_20030701_1_1",1,"SBU","","","Kick:Standard"
1,"14-ROBT-2.8","7/1/2003","14-ROBT-2.8_20030701_1_2",2,"SBU","","","Kick:Standard"
1,"14-ROBT-2.8","7/1/2003","14-ROBT-2.8_20030701_1_3",3,"SBU","","","Kick:Standard"
1,"14-SHAW-0.8","7/1/2003","14-SHAW-0.8_20030701_1_1",1,"SBU","","","Kick:Standard"
1,"14-SHAW-0.8","7/1/2003","14-SHAW-0.8_20030701_1_2",2,"SBU","","","Kick:Standard"
1,"14-SHAW-0.8","7/1/2003","14-SHAW-0.8_20030701_1_3",3,"SBU","","","Kick:Standard"
1,"06-BTNT-1.3","7/3/2003","06-BTNT-1.3_20030703_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-1.5","7/3/2003","06-BTNT-1.5_20030703_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-25.5","7/3/2003","06-BTNT-25.5_20030703_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-2.8","7/7/2003","06-BTNT-2.8_20030707_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-6.3","7/7/2003","06-BTNT-6.3_20030707_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-14.0","7/7/2003","06-BTNT-14.0_20030707_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-16.0","7/7/2003","06-BTNT-16.0_20030707_1_1",1,"SBU","","","Kick:Standard"
1,"06-BTNT-20.6","7/7/2003","06-BTNT-20.6_20030707_1_1",1,"SBU","","","Kick:Standard"
1,"13-SPAR-1.5","7/15/2003","13-SPAR-1.5_20030715_1_1",1,"SBU","","","Kick:Standard"
1,"13-SPAR-3.6","7/15/2003","13-SPAR-3.6_20030715_1_1",1,"SBU","","","Kick:Standard"
1,"13-SPAR-5.8","7/15/2003","13-SPAR-5.8_20030715_1_1",1,"SBU","","","Kick:Standard"
1,"13-SPAR-7.1","7/15/2003","13-SPAR-7.1_20030715_1_1",1,"SBU","","","Kick:Standard"
1,"05-BENN-0.5","7/16/2003","05-BENN-0.5_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-CHEM-5.4","7/16/2003","05-CHEM-5.4_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-SEEL-4.0","7/16/2003","05-SEEL-4.0_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-STEO-9.7","7/16/2003","05-STEO-9.7_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-STEO-33.9","7/16/2003","05-STEO-33.9_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-TOGA-6.3","7/16/2003","05-TOGA-6.3_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-TUSC-0.5","7/16/2003","05-TUSC-0.5_20030716_1_1",1,"SBU","","","Kick:Standard"
1,"05-COHO-5.9","7/17/2003","05-COHO-5.9_20030717_1_1",1,"SBU","","","Kick:Standard"
1,"05-FIVM-1.2","7/17/2003","05-FIVM-1.2_20030717_1_1",1,"SBU","","","Kick:Standard"
1,"05-MDCR-0.9","7/17/2003","05-MDCR-0.9_20030717_1_1",1,"SBU","","","Kick:Standard"
1,"06-APAL-0.2","7/21/2003","06-APAL-0.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-BUTS-0.3","7/21/2003","06-BUTS-0.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-BVIL-2.2","7/21/2003","06-BVIL-2.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-CHAR-3.9","7/21/2003","06-CHAR-3.9_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-DILA-5.4","7/21/2003","06-DILA-5.4_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-ELKS-1.4","7/21/2003","06-ELKS-1.4_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-ELLS-1.0","7/21/2003","06-ELLS-1.0_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-FABS-2.6","7/21/2003","06-FABS-2.6_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-FACT-3.2","7/21/2003","06-FACT-3.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-GRID-0.1","7/21/2003","06-GRID-0.1_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-GUIL-0.6","7/21/2003","06-GUIL-0.6_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-HUNS-2.0","7/21/2003","06-HUNS-2.0_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-KORT-2.7","7/21/2003","06-KORT-2.7_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-LABS-1.2","7/21/2003","06-LABS-1.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-MASV-3.3","7/21/2003","06-MASV-3.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-NANG_W-0.3","7/21/2003","06-NANG_W-0.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-NIOG_E-1.0","7/21/2003","06-NIOG_E-1.0_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-NIOG_M-0.8","7/21/2003","06-NIOG_M-0.8_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-NIOG_W-3.8","7/21/2003","06-NIOG_W-3.8_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-NVUS-0.9","7/21/2003","06-NVUS-0.9_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-OTSE-0.4","7/21/2003","06-OTSE-0.4_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-OTSL-46.0","7/21/2003","06-OTSL-46.0_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-PIPE-0.7","7/21/2003","06-PIPE-0.7_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-PUMP-0.3","7/21/2003","06-PUMP-0.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-SMIT-0.2","7/21/2003","06-SMIT-0.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-SUSQ-6.9","7/21/2003","06-SUSQ-6.9_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-SUSQ-15.0","7/21/2003","06-SUSQ-15.0_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-SUSQ-25.2","7/21/2003","06-SUSQ-25.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TOGH-29.8","7/21/2003","06-TOGH-29.8_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TOGH-32.3","7/21/2003","06-TOGH-32.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TOGH_E-0.1","7/21/2003","06-TOGH_E-0.1_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TOGH_E-16.4","7/21/2003","06-TOGH_E-16.4_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TOGH_W-0.5","7/21/2003","06-TOGH_W-0.5_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TRED-0.5","7/21/2003","06-TRED-0.5_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-TROS-3.2","7/21/2003","06-TROS-3.2_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-USSQ-99.3","7/21/2003","06-USSQ-99.3_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-USSQ-121.9","7/21/2003","06-USSQ-121.9_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-WAPA-0.5","7/21/2003","06-WAPA-0.5_20030721_1_1",1,"SBU","","","Kick:Standard"
1,"06-BALE-0.2","7/22/2003","06-BALE-0.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-BIBS-0.3","7/22/2003","06-BIBS-0.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-BRAC-0.2","7/22/2003","06-BRAC-0.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-CENB-0.6","7/22/2003","06-CENB-0.6_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-CHER-22.6","7/22/2003","06-CHER-22.6_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-CROC-2.8","7/22/2003","06-CROC-2.8_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-DDLY-0.3","7/22/2003","06-DDLY-0.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-GCAS-1.3","7/22/2003","06-GCAS-1.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-GEEB-2.2","7/22/2003","06-GEEB-2.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-HUNC-1.5","7/22/2003","06-HUNC-1.5_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-KETC-2.2","7/22/2003","06-KETC-2.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-MEAB-0.3","7/22/2003","06-MEAB-0.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-MERR-2.9","7/22/2003","06-MERR-2.9_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-MICI-3.7","7/22/2003","06-MICI-3.7_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-NWIN-0.2","7/22/2003","06-NWIN-0.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-PARC-0.2","7/22/2003","06-PARC-0.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-PATT-0.3","7/22/2003","06-PATT-0.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-PHEL-0.2","7/22/2003","06-PHEL-0.2_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-PIER-0.3","7/22/2003","06-PIER-0.3_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-POND-0.7","7/22/2003","06-POND-0.7_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-SANG-2.9","7/22/2003","06-SANG-2.9_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-SNAK-0.4","7/22/2003","06-SNAK-0.4_20030722_1_1",1,"SBU","","","Kick:Standard"
1,"06-BALL-0.4","7/23/2003","06-BALL-0.4_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-BEAB-0.3","7/23/2003","06-BEAB-0.3_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-BOWM-3.6","7/23/2003","06-BOWM-3.6_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-COLS-0.7","7/23/2003","06-COLS-0.7_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-FLYS-0.3","7/23/2003","06-FLYS-0.3_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-HAFW-1.1","7/23/2003","06-HAFW-1.1_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-HAND-0.7","7/23/2003","06-HAND-0.7_20030723_1_1",1,"SBU","","","Kick:Standard"
1,"06-OSBO-0.6","7/23/2003","06-OSBO-0.6_20030723_1_1",1,"SBU","","","Kick:Standard"
