"site_id","sample_date","sys_sample_code","sample_source","sample_matrix_code","dec_sample_type_cde","lab_sample_type_cde","sample_type_code_combined","chemical_name","fraction","result_value","result_unit","lab_qualifiers","interpreted_qualifiers","validator_qualifiers","validator_qual_expln","validator_qualifiers_equis","method_detection_limit","reporting_detection_limit","quantitation_limit","detection_limit_unit","event_id"
"13-EBCR-16.3","2017-07-25","13ECBR-16.3_07252017_WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","U","","","",3,3,5,"ug/l","13-EBCR-16.3_2017-07-25"
"13-EBCR-16.3","2017-07-25","13ECBR-16.3_07252017_WS","field","WS","N","N","","iron","TOTAL",408,"ug/l","","","","","",55.4,NA,100,"ug/l","13-EBCR-16.3_2017-07-25"
"13-EBCR-16.3","2017-07-25","13ECBR-16.3_07252017_WS","field","WS","N","N","","magnesium","TOTAL",11900,"ug/l","","","","","",110,NA,1000,"ug/l","13-EBCR-16.3_2017-07-25"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",63.6,"mg/l","","","","","",1,NA,2,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0221,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",12.1,"mg/l","","","","","",0.2,NA,2,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",192,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",62.5,"mg/l","","","","","",NA,NA,6.62,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.017,"mg/l","","","","","",NA,NA,0.01,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.0167,"mg/l","","","","","",0.0025,NA,0.0025,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","U","","","",0.002,0.002,0.01,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","ph","TOTAL",7.5,"pH units","H","H","","","",NA,NA,NA,"pH units","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0269,"mg/l","","","","","",0.002,NA,0.003,"mg/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","temperature of ph analysis","TOTAL",22.3,"deg c","H","H","","","",NA,NA,NA,"deg c","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","turbidity","TOTAL",2.27,"ntu","","","","","",0.06,NA,0.1,"ntu","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","aluminum","TOTAL",26.4,"ug/l","","","","","",2.7,NA,10,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","arsenic","TOTAL",0.711,"ug/l","J","J","","","",0.389,NA,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","U","","","",0.182,0.182,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","copper","TOTAL",NA,"ug/l","U","U","","","",0.652,0.652,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","U","","","",0.405,0.405,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","calcium","TOTAL",20600,"ug/l","","","","","",71.1,NA,1000,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","nickel","TOTAL",0.909,"ug/l","J","J","","","",0.45,NA,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","U","","","",0.131,0.131,1,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","U","","","",3,3,5,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","iron","TOTAL",864,"ug/l","","","","","",55.4,NA,100,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-BASC_T17-2.4","2017-07-26","13BASG_T17-2.4_07262017_WS","field","WS","N","N","","magnesium","TOTAL",2700,"ug/l","","","","","",110,NA,1000,"ug/l","13-BASC_T17-2.4_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",143,"mg/l","","","","","",1,NA,2,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0295,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",70.1,"mg/l","","","","","",0.2,NA,2,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",540,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",165,"mg/l","","","","","",NA,NA,6.62,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.704,"mg/l","","","","","",NA,NA,0.01,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.704,"mg/l","","","","","",7e-04,NA,0.002,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","U","","","",0.002,0.002,0.01,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","ph","TOTAL",8.25,"pH units","H","H","","","",NA,NA,NA,"pH units","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0276,"mg/l","","","","","",0.002,NA,0.003,"mg/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","temperature of ph analysis","TOTAL",23.3,"deg c","H","H","","","",NA,NA,NA,"deg c","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","turbidity","TOTAL",5.72,"ntu","","","","","",0.06,NA,0.1,"ntu","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","aluminum","TOTAL",183,"ug/l","","","","","",2.7,NA,10,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","arsenic","TOTAL",NA,"ug/l","U","U","","","",0.389,0.389,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","U","","","",0.182,0.182,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","copper","TOTAL",1.4,"ug/l","","","","","",0.652,NA,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","lead","TOTAL",0.484,"ug/l","J","J","","","",0.405,NA,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","calcium","TOTAL",41000,"ug/l","","","","","",71.1,NA,1000,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","nickel","TOTAL",1.5,"ug/l","","","","","",0.45,NA,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","U","","","",0.131,0.131,1,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","U","","","",3,3,5,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","iron","TOTAL",494,"ug/l","","","","","",55.4,NA,100,"ug/l","13-FISH-16.3_2017-07-26"
"13-FISH-16.3","2017-07-26","13FISH-16.3_07262017_WS","field","WS","N","N","","magnesium","TOTAL",15300,"ug/l","","","","","",110,NA,1000,"ug/l","13-FISH-16.3_2017-07-26"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",106,"mg/l","","","","","",1,NA,2,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0306,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",37,"mg/l","","","","","",0.2,NA,2,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",353,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",119,"mg/l","","","","","",NA,NA,6.62,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.127,"mg/l","","","","","",NA,NA,0.01,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.127,"mg/l","","","","","",0.0025,NA,0.0025,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","U","","","",0.002,0.002,0.01,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","ph","TOTAL",7.76,"pH units","H","H","","","",NA,NA,NA,"pH units","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0492,"mg/l","","","","","",0.002,NA,0.003,"mg/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","temperature of ph analysis","TOTAL",23.3,"deg c","H","H","","","",NA,NA,NA,"deg c","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","turbidity","TOTAL",1.66,"ntu","","","","","",0.06,NA,0.1,"ntu","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","aluminum","TOTAL",37,"ug/l","","","","","",2.7,NA,10,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","arsenic","TOTAL",0.71,"ug/l","J","J","","","",0.389,NA,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","U","","","",0.182,0.182,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","copper","TOTAL",0.78,"ug/l","J","J","","","",0.652,NA,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","U","","","",0.405,0.405,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","calcium","TOTAL",41400,"ug/l","","","","","",71.1,NA,1000,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","nickel","TOTAL",1.3,"ug/l","","","","","",0.45,NA,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","U","","","",0.131,0.131,1,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","U","","","",3,3,5,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","iron","TOTAL",379,"ug/l","","","","","",55.4,NA,100,"ug/l","13-BLKH-8.2_2017-07-27"
"13-BLKH-8.2","2017-07-27","13BLKH-8.2_07272017_WS","field","WS","N","N","","magnesium","TOTAL",3730,"ug/l","","","","","",110,NA,1000,"ug/l","13-BLKH-8.2_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",149,"mg/l","","","","","",1,NA,2,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0435,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",63.2,"mg/l","","","","","",0.2,NA,2,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",514,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",161,"mg/l","","","","","",NA,NA,6.62,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",0.398,"mg/l","","","","","",NA,NA,0.01,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",0.409,"mg/l","","","","","",0.0025,NA,0.0025,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",0.011,"mg/l","","","","","",0.002,NA,0.01,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","ph","TOTAL",8.11,"pH units","H","H","","","",NA,NA,NA,"pH units","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0556,"mg/l","","","","","",0.002,NA,0.003,"mg/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","temperature of ph analysis","TOTAL",22.8,"deg c","H","H","","","",NA,NA,NA,"deg c","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","turbidity","TOTAL",4.57,"ntu","","","","","",0.06,NA,0.1,"ntu","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","aluminum","TOTAL",50.1,"ug/l","","","","","",2.7,NA,10,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","arsenic","TOTAL",0.603,"ug/l","J","J","","","",0.389,NA,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","U","","","",0.182,0.182,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","copper","TOTAL",1.2,"ug/l","","","","","",0.652,NA,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","lead","TOTAL",NA,"ug/l","U","U","","","",0.405,0.405,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","calcium","TOTAL",54600,"ug/l","","","","","",71.1,NA,1000,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","nickel","TOTAL",1.6,"ug/l","","","","","",0.45,NA,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","U","","","",0.131,0.131,1,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","zinc","TOTAL",NA,"ug/l","U","U","","","",3,3,5,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","iron","TOTAL",457,"ug/l","","","","","",55.4,NA,100,"ug/l","13-IDNK-0.5_2017-07-27"
"13-IDNK-0.5","2017-07-27","13IDNK-0.5_07272017_WS","field","WS","N","N","","magnesium","TOTAL",5940,"ug/l","","","","","",110,NA,1000,"ug/l","13-IDNK-0.5_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",152,"mg/l","","","","","",1,NA,2,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0226,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",60.4,"mg/l","","","","","",0.2,NA,2,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",539,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",182,"mg/l","","","","","",NA,NA,6.62,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",1.09,"mg/l","","","","","",NA,NA,0.01,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",1.09,"mg/l","","","","","",0.0025,NA,0.0025,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","nitrogen, nitrite","TOTAL",NA,"mg/l","U","U","","","",0.002,0.002,0.01,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","ph","TOTAL",8.09,"pH units","H","H","","","",NA,NA,NA,"pH units","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","phosphorus, total (as p)","TOTAL",0.0556,"mg/l","","","","","",0.002,NA,0.003,"mg/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","temperature of ph analysis","TOTAL",23,"deg c","H","H","","","",NA,NA,NA,"deg c","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","turbidity","TOTAL",11.2,"ntu","","","","","",0.06,NA,0.1,"ntu","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","aluminum","TOTAL",308,"ug/l","","","","","",13.5,NA,50,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","arsenic","TOTAL",1.2,"ug/l","","","","","",0.389,NA,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","cadmium","TOTAL",NA,"ug/l","U","U","","","",0.182,0.182,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","copper","TOTAL",1.4,"ug/l","","","","","",0.652,NA,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","lead","TOTAL",0.568,"ug/l","J","J","","","",0.405,NA,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","calcium","TOTAL",61000,"ug/l","","","","","",71.1,NA,1000,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","nickel","TOTAL",2,"ug/l","","","","","",0.45,NA,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","silver","TOTAL",NA,"ug/l","U","U","","","",0.131,0.131,1,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","zinc","TOTAL",3.6,"ug/l","J","J","","","",3,NA,5,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","iron","TOTAL",668,"ug/l","","","","","",55.4,NA,100,"ug/l","13-RHIN-4.3_2017-07-27"
"13-RHIN-4.3","2017-07-27","13RHIN-4.3_07272017_WS","field","WS","N","N","","magnesium","TOTAL",7080,"ug/l","","","","","",110,NA,1000,"ug/l","13-RHIN-4.3_2017-07-27"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","alkalinity, total (as caco3)","TOTAL",179,"mg/l","","","","","",1,NA,2,"mg/l","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","nitrogen, ammonia (as n)","TOTAL",0.0434,"mg/l","","","","","",8e-04,NA,0.005,"mg/l","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","chloride (as cl)","TOTAL",77,"mg/l","","","","","",0.2,NA,2,"mg/l","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","conductivity at 25 degrees celsius","TOTAL",683,"umhos/cm","","","","","",NA,NA,NA,"umhos/cm","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","hardness (as caco3)","TOTAL",233,"mg/l","","","","","",NA,NA,6.62,"mg/l","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","nitrogen, nitrate (as n)","TOTAL",1.68,"mg/l","","","","","",NA,NA,0.01,"mg/l","05-STEO-35.7_2017-08-09"
"05-STEO-35.7","2017-08-09","05STEO-35.7_08092017_WS","field","WS","N","N","","nitrate+nitrite as nitrogen","TOTAL",1.7,"mg/l","","","","","",7e-04,NA,0.002,"mg/l","05-STEO-35.7_2017-08-09"
